CupperPoints,ID,Country,HarvestYear,Variety,Process,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Cleanliness,Sweetness,Moisture,C1Defect,C2Defect,Quakers,Color,MeanAlt,Address,Contact,Elevation,FullElevation,Precipitation,Temperature,Continent,NSHem,EWHem
7.42,329,Colombia,2015,Caturra,Washed / Wet,7.75,7.5,7.75,7.25,7.33,7.58,10,10,10,0.11,0,3,0,Unknown,1750,9,9,593,1750,3240,24.5,South America,B,W
7.42,330,Colombia,2016,Caturra,Washed / Wet,7.58,7.5,7.42,7.58,7.67,7.42,10,10,10,0.11,0,0,0,Green,1750,9,9,593,1750,3240,24.5,South America,B,W
7.42,332,Colombia,2011,Unknown,Unknown,8.08,7.67,7.67,7.33,7.33,7.17,10,10,10,0.08,0,3,0,Unknown,1800,9,9,593,1800,3240,24.5,South America,B,W
7.42,333,Colombia,2012,Unknown,Washed / Wet,7.75,7.5,7.33,7.58,7.33,7.75,10,10,10,0,1,9,0,Green,Unknown,9,9,593,593,3240,24.5,South America,B,W
7.42,334,Colombia,2016,Caturra,Washed / Wet,7.75,7.58,7.67,7.25,7.58,7.42,10,10,10,0.11,0,3,0,Bluish-Green,1800,9,9,593,1800,3240,24.5,South America,B,W
7.42,339,Colombia,2017,Caturra,Washed / Wet,7.67,7.58,7.58,7.58,7.5,7.42,10,10,10,0.11,0,3,0,Green,1775,9,9,593,1775,3240,24.5,South America,B,W
7.42,358,Colombia,2011,Unknown,Unknown,7.5,7.58,7.67,7.67,7.58,7.58,10,10,10,0.06,0,2,0,Unknown,1800,9,9,593,1800,3240,24.5,South America,B,W
7.42,377,Colombia,2013,Caturra,Washed / Wet,7.67,7.75,7.42,7.83,7.83,7.42,10,10,10,0.11,0,1,0,Green,1650,9,9,593,1650,3240,24.5,South America,B,W
7.42,481,Indonesia,2012,Other,Washed / Wet,7.83,7.75,7.25,7.5,7.42,7.33,10,10,10,0.11,0,5,0,Green,1250,6,6,367,1250,2702,25.85,Asia,B,E
7.42,495,Costa Rica,2013,Caturra,Washed / Wet,7.5,7.5,7.33,7.17,7.08,7.17,10,10,10,0.11,0,0,0,Bluish-Green,1300,5,5,746,1300,2926,24.8,North America,N,W
7.42,500,Costa Rica,2014,Caturra,Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10,10,10,0.09,0,0,0,Green,1300,5,5,746,1300,2926,24.8,North America,N,W
7.42,539,Brazil,2014,Unknown,Unknown,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10,10,0.11,0,7,0,Green,Unknown,4,4,320,320,1782,24.95,South America,B,W
7.42,547,Brazil,2015,Yellow Bourbon,Other,7.17,7.33,7.42,7.25,7.42,7.33,10,10,10,0.12,0,6,0,Green,1200,4,4,320,1200,1782,24.95,South America,B,W
7.42,565,Brazil,2012,Mundo Novo,Natural / Dry,7.42,7.5,7.5,7.42,7.5,7.58,10,10,10,0.11,0,10,0,Green,Unknown,4,4,320,320,1782,24.95,South America,B,W
7.42,567,Brazil,2012,Yellow Bourbon,Natural / Dry,7.17,7.83,7.33,7.5,7.75,7.42,10,10,10,0,0,0,0,Green,1,4,4,320,1,1782,24.95,South America,B,W
7.42,568,Brazil,2012,Bourbon,Natural / Dry,7.5,7.5,7.5,7.5,7.58,7.5,10,10,10,0.11,0,4,0,Green,890,4,4,320,890,1782,24.95,South America,B,W
7.42,669,Mexico,2015,Typica,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10,10,0.14,1,2,0,Green,1550,3,3,1111,1550,758,21,North America,N,W
7.42,699,Mexico,2017,Typica,Natural / Dry,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10,10,0.11,0,3,0,Green,1100,3,3,1111,1100,758,21,North America,N,W
7.42,706,Mexico,2016,Bourbon,Washed / Wet,7.58,7.42,7.25,7.58,7.25,7.17,10,10,10,0.11,0,2,0,Green,1400,3,3,1111,1400,758,21,North America,N,W
7.42,707,Mexico,2017,Typica,Washed / Wet,7.5,7.42,7.08,7.58,7.33,7.33,10,10,10,0.12,0,6,0,Green,1400,3,3,1111,1400,758,21,North America,N,W
7.42,715,Mexico,2015,Typica,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,7.5,7.5,10,10,10,0.12,0,10,0,Green,1250,3,3,1111,1250,758,21,North America,N,W
7.42,717,Mexico,2015,Typica,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.5,7.5,10,10,10,0.13,2,7,0,Unknown,981,3,3,1111,981,758,21,North America,N,W
7.42,721,Mexico,2014,Typica,Washed / Wet,7.67,7.33,7.25,7.5,7.42,7.42,10,10,10,0.12,0,1,0,Green,940,3,3,1111,940,758,21,North America,N,W
7.42,722,Mexico,2014,Typica,Washed / Wet,7.42,7.58,7.5,7.33,7.42,7.42,10,10,10,0.13,0,7,0,Green,1300,3,3,1111,1300,758,21,North America,N,W
7.42,730,Mexico,2012,Mundo Novo,Washed / Wet,7.58,7.58,7.42,7.42,7.42,7.42,10,10,10,0.12,0,4,0,Blue-Green,1338,3,3,1111,1338,758,21,North America,N,W
7.42,733,Mexico,2014,Typica,Washed / Wet,7.33,7.58,7.42,7.67,7.33,7.5,10,10,10,0.11,0,0,0,Green,1100,3,3,1111,1100,758,21,North America,N,W
7.42,735,Mexico,2015,Typica,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,10,10,10,0.1,0,3,0,Green,900,3,3,1111,900,758,21,North America,N,W
7.42,736,Mexico,2015,Typica,Washed / Wet,7.67,7.5,7.42,7.5,7.42,7.42,10,10,10,0.12,0,3,0,Green,1300,3,3,1111,1300,758,21,North America,N,W
7.42,742,Mexico,2014,Typica,Washed / Wet,7.5,7.42,7.42,7.67,7.42,7.58,10,10,10,0.12,0,5,0,Green,1560,3,3,1111,1560,758,21,North America,N,W
7.42,743,Mexico,2015,Typica,Semi-washed / Semi-pulped,7.42,7.58,7.5,7.42,7.58,7.5,10,10,10,0.13,0,2,0,Green,1400,3,3,1111,1400,758,21,North America,N,W
7.42,817,India,2016,Unknown,Natural / Dry,7.67,7.33,7.17,6.67,7.17,7.42,9.33,10,6.67,0,0,0,7,Green,Unknown,2,2,160,160,1083,23.65,Asia,N,E
7.42,828,United States (Hawaii),2012,Hawaiian Kona,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,8.67,0.11,2,8,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.42,855,Mexico,2012,Typica,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10,0,0,2,0,Green,1400,2,2,1111,1400,758,21,North America,N,W
7.42,859,United States (Hawaii),2011,Unknown,Unknown,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,0.05,12,1,0,Unknown,Unknown,2,2,924,924,433,27.5,North America,N,W
7.42,867,Brazil,2017,Yellow Bourbon,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10,0.1,0,10,0,Unknown,1250,2,2,320,1250,1782,24.95,South America,B,W
7.42,891,Brazil,2014,Bourbon,Natural / Dry,7.25,7.5,7.42,7.17,7.33,7.33,10,10,10,0,0,0,0,Green,1100,2,2,320,1100,1782,24.95,South America,B,W
7.42,905,Mexico,2016,Unknown,Washed / Wet,7.42,7.42,7.67,8,7.58,7.5,9.33,9.33,10,0,0,4,0,Green,Unknown,2,2,1111,1111,758,21,North America,N,W
7.42,919,Honduras,2014,Unknown,Washed / Wet,7.42,7.33,7.33,7.58,7.33,7.5,10,10,10,0.11,0,0,0,Green,Unknown,2,2,684,684,1976,23.5,North America,N,W
7.42,922,Taiwan,2014,Typica,Washed / Wet,7.42,7.58,7.33,7.42,8,7.5,9.33,10,10,0.12,0,0,0,Bluish-Green,650,2,2,1150,650,2500,16,Asia,N,E
7.42,924,Guatemala,2017,Bourbon,Washed / Wet,7.75,7.33,7.33,7.42,7.75,7.67,10,10,9.33,0,0,10,0,Green,1402.08,2,2,759,1402.08,1996,23.45,North America,N,W
7.42,925,United States (Hawaii),2011,Hawaiian Kona,Washed / Wet,7.33,7.5,7.33,7.58,7.08,7.83,10,10,10,0.1,0,2,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.42,928,Vietnam,2016,Other,Natural / Dry,7.67,8,7.17,7.08,7.67,7.08,10,10,10,0.12,0,2,0,Green,1040,2,2,398,1040,1821,24.45,Asia,N,E
7.42,934,Brazil,2012,Bourbon,Natural / Dry,7.75,7.58,7.42,7.42,7.33,7.33,10,10,10,0.11,0,0,0,Green,1100,2,2,320,1100,1782,24.95,South America,B,W
7.42,935,United States (Hawaii),2013,Hawaiian Kona,Natural / Dry,7.33,7.42,7.5,7.67,7.5,7.42,10,10,10,0,0,1,0,Bluish-Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.42,960,United States (Hawaii),2016,Hawaiian Kona,Natural / Dry,7.67,7.58,7.42,7.83,7.33,7.5,10,10,10,0.1,6,0,0,Blue-Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.42,964,United States (Hawaii),2010,Unknown,Unknown,7.75,7.67,7.5,7.83,7.17,7.42,10,10,10,0,0,2,0,Unknown,Unknown,2,2,924,924,433,27.5,North America,N,W
7.42,970,Philippines,2013,Other,Washed / Wet,8.08,7.5,7.67,7.42,7.33,7.5,10,10,10,0,0,0,0,Bluish-Green,1600,2,2,442,1600,2348,25.85,Asia,N,E
7.42,971,Mexico,2013,Bourbon,Washed / Wet,7.75,7.67,7.42,7.42,7.75,7.5,10,10,10,0.12,2,8,0,Bluish-Green,1300,2,2,1111,1300,758,21,North America,N,W
7.42,979,United States (Puerto Rico),2013,Other,Washed / Wet,7.67,7.5,7.67,7.83,7.75,7.83,10,10,9.33,0,0,0,0,Bluish-Green,853.44,2,2,1338,853.44,1550,24,North America,N,W
7.42,983,Thailand,2010,Unknown,Unknown,7.5,7.25,7.42,7.75,8.17,7.5,10,10,10,0,0,0,0,Unknown,Unknown,2,2,287,287,1622,26.3,Asia,N,E
7.42,988,United States (Hawaii),2015,Hawaiian Kona,Washed / Wet,7.33,7.58,7.58,7.92,7.67,7.58,10,10,10,0.12,0,0,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.42,1121,Honduras,2014,Catuai,Washed / Wet,7.42,7.17,7.17,7.5,7.33,7.25,10,10,10,0.12,0,1,0,Green,1400,1,1,684,1400,1976,23.5,North America,N,W
7.42,1123,Honduras,2014,Catuai,Washed / Wet,7.58,7.42,7.17,7.42,7.17,7.17,10,10,10,0.09,0,4,0,Green,1350,1,1,684,1350,1976,23.5,North America,N,W
7.42,1135,Honduras,2012,Caturra,Washed / Wet,7.5,7.5,7.17,7.5,7.5,7.42,10,10,10,0.12,0,1,0,Green,1600,1,1,684,1600,1976,23.5,North America,N,W
7.42,1178,Guatemala,2012,Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,0.1,0,0,0,Green,1219.2,0,0,759,1219.2,1996,23.45,North America,N,W
7.42,1182,Guatemala,2012,Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,0.1,0,2,0,Green,1219.2,0,0,759,1219.2,1996,23.45,North America,N,W
7.42,1205,Guatemala,2012,Catuai,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10,10,10,0.1,0,0,0,Green,1371.6,0,0,759,1371.6,1996,23.45,North America,N,W
7.42,1211,Guatemala,2014,Bourbon,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10,10,10,0.11,0,1,0,Green,Unknown,0,0,759,759,1996,23.45,North America,N,W
7.42,1212,Guatemala,2011,Bourbon,Washed / Wet,7.42,7.42,7.08,7.5,7.42,7.33,10,10,10,0.12,0,0,0,Green,190164,0,0,759,190164,1996,23.45,North America,N,W
7.42,1218,Guatemala,2011,Bourbon,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10,10,10,0.1,1,1,0,Green,157.8864,0,0,759,157.8864,1996,23.45,North America,N,W
7.42,1222,Guatemala,2012,Bourbon,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.42,10,10,10,0.11,0,0,2,Green,1219.2,0,0,759,1219.2,1996,23.45,North America,N,W
7.42,1227,Guatemala,2013,Bourbon,Washed / Wet,7.5,7.42,7.17,7.83,7.5,7.5,10,10,10,0.1,0,6,0,Green,1676.4,0,0,759,1676.4,1996,23.45,North America,N,W
7.42,1228,Guatemala,2013,Pacas,Washed / Wet,7.58,7.67,7.5,7.58,7.75,7.5,9.33,10,10,0.12,0,3,0,Green,1524,0,0,759,1524,1996,23.45,North America,N,W
7.42,1232,Guatemala,2012,Bourbon,Washed / Wet,7.58,7.5,7.33,7.75,7.33,7.5,10,10,10,0.1,0,2,1,Green,1700,0,0,759,1700,1996,23.45,North America,N,W
7.42,1234,Guatemala,2012,Bourbon,Washed / Wet,7.58,7.5,7.25,7.67,7.5,7.5,10,10,10,0.12,0,0,0,Green,157.8864,0,0,759,157.8864,1996,23.45,North America,N,W
7.42,1248,Guatemala,2015,Pacas,Washed / Wet,7.75,7.42,7.25,7.75,7.5,7.67,10,10,10,0.13,0,2,0,Green,1524,0,0,759,1524,1996,23.45,North America,N,W
7.42,1252,Guatemala,2017,Bourbon,Washed / Wet,7.67,7.67,7.33,7.5,7.33,7.92,10,10,10,0.11,0,10,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
7.42,1256,Guatemala,2012,Catuai,Washed / Wet,7.67,7.75,7.33,7.92,7.42,7.5,10,10,10,0.11,0,3,0,Green,1550,0,0,759,1550,1996,23.45,North America,N,W
7.42,1259,Guatemala,2013,Bourbon,Washed / Wet,7.67,7.67,7.42,7.83,7.5,7.5,10,10,10,0.1,1,0,0,Green,1500,0,0,759,1500,1996,23.45,North America,N,W
7.42,1264,Guatemala,2013,Bourbon,Washed / Wet,7.92,7.67,7.42,7.75,7.5,7.5,10,10,10,0.12,0,3,0,Green,1650,0,0,759,1650,1996,23.45,North America,N,W
7.42,1269,Guatemala,2016,Bourbon,Washed / Wet,7.83,7.58,7.08,7.83,7.42,8.08,10,10,10,0.11,0,9,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
7.42,1294,Guatemala,2016,Bourbon,Washed / Wet,7.92,7.75,7.67,7.67,7.83,7.92,10,10,10,0.11,0,4,0,Green,1310.64,0,0,759,1310.64,1996,23.45,North America,N,W
7.33,40,Brazil,2014,Yellow Bourbon,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.25,10,10,10,0.12,0,3,0,Blue-Green,1260,21,21,320,1260,1782,24.95,South America,B,W
7.33,41,Brazil,2016,Mundo Novo,Unknown,7.33,7.67,7.25,7.5,7.5,7.25,10,10,10,0.02,0,2,0,Unknown,925,21,21,320,925,1782,24.95,South America,B,W
7.33,42,Brazil,2017,Mundo Novo,Natural / Dry,7.42,7.58,7.25,7.5,7.33,7.5,10,10,10,0.12,0,3,0,Green,1100,21,21,320,1100,1782,24.95,South America,B,W
7.33,45,Brazil,2016,Mundo Novo,Semi-washed / Semi-pulped,7.58,7.5,7.17,7.5,7.5,7.42,10,10,10,0.12,0,2,0,Green,950,21,21,320,950,1782,24.95,South America,B,W
7.33,118,Malawi,2012,Gesha,Washed / Wet,7.67,7.42,6.92,7.5,7.5,7.17,10,10,10,0.12,0,0,0,Green,1599,23,16,779,1599,1181,21.9,Africa,S,E
7.33,124,"Tanzania, United Republic Of",2016,Other,Washed / Wet,7.33,7.33,7.08,7.42,7.17,7.33,10,10,10,0.12,0,5,0,Green,1525,16,16,1018,1525,1071,22.35,Africa,S,E
7.33,127,"Tanzania, United Republic Of",2014,Bourbon,Washed / Wet,7.58,7.17,7.17,7.33,7.33,7.25,10,10,10,0.12,0,2,0,Bluish-Green,1550,16,16,1018,1550,1071,22.35,Africa,S,E
7.33,133,Malawi,2013,Gesha,Washed / Wet,7.42,7.42,7.17,7.58,7.33,7.33,10,10,10,0.13,0,0,0,Green,1100,16,16,779,1100,1181,21.9,Africa,S,E
7.33,134,"Tanzania, United Republic Of",2013,Other,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10,10,10,0.12,0,0,0,Green,1500,16,16,1018,1500,1071,22.35,Africa,S,E
7.33,141,Malawi,2012,Gesha,Washed / Wet,7.5,7.42,7.33,7.58,7.33,7.5,10,10,10,0.13,0,1,0,Bluish-Green,2500,16,16,779,2500,1181,21.9,Africa,S,E
7.33,168,Mexico,2014,Bourbon,Washed / Wet,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10,10,0.11,0,11,0,Green,1100,15,15,1111,1100,758,21,North America,N,W
7.33,199,Myanmar,2014,Catuai,Washed / Wet,7.33,7.58,7.5,7.42,7.33,7.33,10,10,10,0,0,2,0,Green,4001,13,13,702,4001,2091,13.05,Asia,N,E
7.33,201,Burundi,2010,Unknown,Unknown,7.08,7.25,7.17,7.33,7.08,7.08,10,10,10,0.12,0,0,0,Green,1700,12,12,1504,1700,1274,19.8,Africa,S,E
7.33,224,El Salvador,2012,Bourbon,Washed / Wet,7.67,7.58,7.33,7.5,7.5,7.67,10,10,9.33,0.11,0,2,0,Green,1250,11,11,442,1250,1784,24.45,North America,N,W
7.33,228,El Salvador,2012,Pacas,Washed / Wet,7.33,7.67,7.67,7.83,7.33,7.67,10,10,10,0,0,4,0,Green,1250,11,11,442,1250,1784,24.45,North America,N,W
7.33,243,Taiwan,2012,Typica,Other,7.33,7.08,7.08,7.08,7.42,7.33,10,10,10,0,0,1,0,Green,Unknown,10,10,1150,1150,2500,16,Asia,N,E
7.33,245,Laos,2012,Catimor,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10,10,10,0,0,0,0,Green,1300,10,10,710,1300,1834,22.8,Asia,N,E
7.33,252,Guatemala,2015,Pacamara,Washed / Wet,7.33,7.42,7.17,7.25,7.42,7.33,10,10,10,0.09,0,2,0,Bluish-Green,1700,10,10,759,1700,1996,23.45,North America,N,W
7.33,255,Taiwan,2012,Typica,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10,10,10,0.12,0,2,0,Green,180,10,10,1150,180,2500,16,Asia,N,E
7.33,265,Taiwan,2014,Typica,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.5,7.5,7.5,10,10,10,0.11,0,0,0,Green,200,10,10,1150,200,2500,16,Asia,N,E
7.33,266,Taiwan,2015,Typica,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10,10,10,0.11,0,0,0,Green,600,10,10,1150,600,2500,16,Asia,N,E
7.33,276,Taiwan,2014,Typica,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,10,10,10,0.1,0,0,0,Green,800,10,10,1150,800,2500,16,Asia,N,E
7.33,295,Colombia,2011,Unknown,Unknown,7.08,7.25,7,7.5,7.08,7.33,10,10,10,0,0,2,0,Unknown,Unknown,9,9,593,593,3240,24.5,South America,B,W
7.33,298,Colombia,2010,Unknown,Unknown,7.33,7.33,7,6.83,7.33,7.67,10,10,10,0.01,0,1,0,Unknown,1800,9,9,593,1800,3240,24.5,South America,B,W
7.33,301,Colombia,2010,Unknown,Unknown,7.75,7.33,7.42,7,7.33,7.25,10,10,10,0.16,0,2,0,Unknown,1880,9,9,593,1880,3240,24.5,South America,B,W
7.33,303,Colombia,2011,Unknown,Unknown,7.42,7.42,7.17,7.42,7.42,7.33,10,10,10,0.06,1,0,0,Unknown,1450,9,9,593,1450,3240,24.5,South America,B,W
7.33,307,Colombia,2015,Caturra,Washed / Wet,7.5,7.5,7,7.42,7.5,7.58,10,10,10,0,2,0,0,Bluish-Green,1775,9,9,593,1775,3240,24.5,South America,B,W
7.33,308,Colombia,2016,Unknown,Unknown,7.58,7.5,7.17,7.58,7.33,7.33,10,10,10,0.05,0,0,0,Unknown,1700,9,9,593,1700,3240,24.5,South America,B,W
7.33,309,Colombia,2010,Unknown,Unknown,7.67,7.33,7.33,7.58,7.33,7.33,10,10,10,0.09,0,1,0,Unknown,1600,9,9,593,1600,3240,24.5,South America,B,W
7.33,319,Colombia,2015,Caturra,Washed / Wet,7.5,7.42,7.5,7.5,7.5,7.58,10,10,10,0,0,1,0,Green,1750,9,9,593,1750,3240,24.5,South America,B,W
7.33,320,Colombia,2017,Caturra,Natural / Dry,7.83,7.58,7.33,7.25,7.58,7.42,10,10,10,0,0,0,0,Green,442,9,9,593,442,3240,24.5,South America,B,W
7.33,442,Colombia,2016,Caturra,Natural / Dry,7.75,7.67,8,7.67,8.08,7.83,10,10,10,0.11,6,0,0,Green,442,9,9,593,442,3240,24.5,South America,B,W
7.33,480,Indonesia,2012,Bourbon,Washed / Wet,7.5,7.5,7.42,7.42,7.5,7.42,10,10,10,0.15,0,3,0,Unknown,1300,6,6,367,1300,2702,25.85,Asia,B,E
7.33,497,Costa Rica,2012,Caturra,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10,10,10,0.12,1,2,0,Green,1200,5,5,746,1200,2926,24.8,North America,N,W
7.33,501,Costa Rica,2013,Catuai,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,10,10,10,0.1,0,4,0,Green,1300,5,5,746,1300,2926,24.8,North America,N,W
7.33,503,Costa Rica,2013,Caturra,Washed / Wet,7.58,7.33,7.33,7.33,7.5,7.67,10,10,10,0.11,0,2,0,Green,13,5,5,746,13,2926,24.8,North America,N,W
7.33,505,Costa Rica,2012,Catuai,Washed / Wet,7.75,7.33,7.5,7.5,7.33,7.58,10,10,10,0,0,0,2,Green,1550,5,5,746,1550,2926,24.8,North America,N,W
7.33,507,Guatemala,2012,Caturra,Washed / Wet,7.5,7.5,7.5,7.67,7.42,7.5,10,10,10,0.1,0,0,0,Green,1400,5,5,759,1400,1996,23.45,North America,N,W
7.33,538,Brazil,2014,Yellow Bourbon,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10,10,0.11,0,3,0,Green,1250,4,4,320,1250,1782,24.95,South America,B,W
7.33,542,Brazil,2012,Bourbon,Pulped natural / honey,7.25,7.25,7.17,7.5,7.33,7.17,10,10,10,0.11,0,9,6,Green,Unknown,4,4,320,320,1782,24.95,South America,B,W
7.33,545,Brazil,2013,Yellow Bourbon,Natural / Dry,7.17,7.42,7.17,7.08,6.92,8.17,10,10,10,0,0,1,0,Green,1,4,4,320,1,1782,24.95,South America,B,W
7.33,546,Brazil,2014,Catuai,Natural / Dry,7.25,7.33,7.33,7.33,7.33,7.42,10,10,10,0.11,0,14,0,Green,1100,4,4,320,1100,1782,24.95,South America,B,W
7.33,551,Brazil,2012,Mundo Novo,Natural / Dry,7.42,7.5,7.42,7.5,7.42,7.25,10,10,10,0.11,0,3,1,Green,973,4,4,320,973,1782,24.95,South America,B,W
7.33,649,Mexico,2016,Caturra,Washed / Wet,7.33,7.17,7,6.75,7.08,7,10,10,10,0.13,5,6,0,Unknown,975,3,3,1111,975,758,21,North America,N,W
7.33,656,Mexico,2016,Typica,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10,10,10,0.12,0,7,0,Unknown,1100,3,3,1111,1100,758,21,North America,N,W
7.33,661,Mexico,2013,Catuai,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10,10,0.11,0,3,0,Green,1100,3,3,1111,1100,758,21,North America,N,W
7.33,678,Mexico,2012,Catuai,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10,10,10,0.13,0,7,0,Green,1210,3,3,1111,1210,758,21,North America,N,W
7.33,700,Mexico,2015,Typica,Washed / Wet,7.67,7.5,7.42,7.5,6.75,7.42,10,10,10,0.12,0,9,0,Green,1400,3,3,1111,1400,758,21,North America,N,W
7.33,701,Mexico,2016,Marigojipe,Natural / Dry,7.33,7.5,7.25,7.5,7.5,7.17,10,10,10,0.11,0,0,0,Unknown,1600,3,3,1111,1600,758,21,North America,N,W
7.33,712,Mexico,2014,Caturra,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10,10,10,0.12,10,14,0,Green,1550,3,3,1111,1550,758,21,North America,N,W
7.33,713,Mexico,2014,Typica,Washed / Wet,7.5,7.42,7.25,7.33,7.67,7.25,10,10,10,0.12,0,1,0,Unknown,1650,3,3,1111,1650,758,21,North America,N,W
7.33,720,Mexico,2017,Bourbon,Washed / Wet,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10,10,0.12,0,0,0,Green,1000,3,3,1111,1000,758,21,North America,N,W
7.33,724,Mexico,2016,Typica,Washed / Wet,7.67,7.5,7.25,7.58,7.42,7.33,10,10,10,0.11,0,11,0,Green,1250,3,3,1111,1250,758,21,North America,N,W
7.33,725,Mexico,2017,Typica,Washed / Wet,7.58,7.42,7.25,7.75,7.33,7.42,10,10,10,0.11,0,1,0,Green,1250,3,3,1111,1250,758,21,North America,N,W
7.33,727,Mexico,2014,Other,Washed / Wet,7.42,7.33,7.17,7.42,7.33,8.17,10,10,10,0.12,0,0,0,Green,1100,3,3,1111,1100,758,21,North America,N,W
7.33,732,Mexico,2014,Bourbon,Washed / Wet,7.5,7.58,7.42,7.67,7.33,7.42,10,10,10,0.13,0,3,0,Green,1170,3,3,1111,1170,758,21,North America,N,W
7.33,734,Mexico,2015,Typica,Washed / Wet,7.67,7.58,7.33,7.5,7.42,7.42,10,10,10,0.12,0,13,0,Green,1250,3,3,1111,1250,758,21,North America,N,W
7.33,808,Colombia,2013,Unknown,Natural / Dry,8,7.33,7.75,7.33,7.42,7.67,6.67,6.67,6.67,0,0,15,0,Bluish-Green,Unknown,2,2,593,593,3240,24.5,South America,B,W
7.33,810,United States (Hawaii),2012,Hawaiian Kona,Natural / Dry,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,6.67,0,9,17,0,Unknown,Unknown,2,2,924,924,433,27.5,North America,N,W
7.33,811,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,7.5,7.25,7,7.25,7.42,7.33,8,8.67,6.67,0,1,2,0,Blue-Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.33,825,United States (Hawaii),2013,Hawaiian Kona,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8,8.67,9.33,0.12,2,3,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.33,839,Costa Rica,2016,Catuai,Washed / Wet,7.17,7.42,7.5,8,7.25,7.83,10,10,6.67,0.1,5,20,0,Unknown,Unknown,2,2,746,746,2926,24.8,North America,N,W
7.33,842,Colombia,2012,Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10,0,0,3,0,Green,1200,2,2,593,1200,3240,24.5,South America,B,W
7.33,846,Taiwan,2012,Typica,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,0,0,0,0,Unknown,1000,2,2,1150,1000,2500,16,Asia,N,E
7.33,862,United States (Hawaii),2015,Hawaiian Kona,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,0.12,4,13,0,Green,Unknown,2,2,924,924,433,27.5,North America,N,W
7.33,871,Indonesia,2012,Mandheling,Semi-washed / Semi-pulped,7.58,7.42,7,7.67,7.5,7.5,9.33,9.33,10,0.13,0,1,0,Blue-Green,1350,2,2,367,1350,2702,25.85,Asia,B,E
7.33,877,Brazil,2017,Bourbon,Natural / Dry,7.17,7.42,7.17,7.25,7.25,7.33,10,10,10,0.1,0,0,0,Unknown,1100,2,2,320,1100,1782,24.95,South America,B,W
7.33,878,Nicaragua,2017,Caturra,Washed / Wet,7.33,7.08,7.25,7,7.5,7.42,10,10,10,0.1,1,3,0,Green,1050,2,2,298,1050,2280,24.9,North America,N,W
